LineName,BeginStationSeriesId,BeginStationNum,EndStationSeriesId,EndStationNum,tablename
LS7108,237,28129.8759,237,28130.8729,COVERDEPTH
LS7108,237,28130.8729,237,28130.8759,COVERDEPTH
LS7108,237,28130.8759,237,28135.9159,COVERDEPTH
LS7108,237,28135.9159,237,28148.4979,COVERDEPTH
LS7108,237,28148.4979,237,28158.3589,COVERDEPTH
LS7108,237,28158.3589,237,28164.3849,COVERDEPTH
LS7108,237,28164.3849,237,28176.0669,COVERDEPTH
LS7108,237,28176.0669,237,28188.1499,COVERDEPTH
LS7108,237,28188.1499,237,28195.8039,COVERDEPTH
LS7108,237,28195.8039,237,28204.5889,COVERDEPTH
LS7108,237,28204.5889,237,28209.2029,COVERDEPTH
LS7108,237,28209.2029,237,28213.7109,COVERDEPTH
LS7108,237,28213.7109,237,28219.2919,COVERDEPTH
LS7108,237,28219.2919,237,28227.4249,COVERDEPTH
LS7108,237,28227.4249,237,28235.2809,COVERDEPTH
LS7108,237,28235.2809,237,28245.1329,COVERDEPTH
LS7108,237,28245.1329,237,28254.9289,COVERDEPTH
LS7108,237,28254.9289,237,28260.4649,COVERDEPTH
LS7108,237,28260.4649,237,28266.8579,COVERDEPTH
LS7108,237,28266.8579,237,28274.7509,COVERDEPTH
LS7108,237,28274.7509,237,28281.1589,COVERDEPTH
LS7108,237,28281.1589,237,28289.42991,COVERDEPTH
LS7108,237,28289.42991,237,28312.0799,COVERDEPTH
LS7108,237,28312.0799,237,28322.76491,COVERDEPTH
LS7108,237,28322.76491,237,28331.2379,COVERDEPTH
LS7108,237,28331.2379,237,28342.85191,COVERDEPTH
LS7108,237,28342.85191,237,28359.40291,COVERDEPTH
LS7108,237,28359.40291,237,28382.43491,COVERDEPTH
LS7108,237,28382.43491,237,28404.61791,COVERDEPTH
LS7108,237,28404.61791,237,28422.15391,COVERDEPTH
LS7108,237,28422.15391,237,28432.90491,COVERDEPTH
LS7108,237,28432.90491,237,28439.13191,COVERDEPTH
LS7108,237,28439.13191,237,28444.58491,COVERDEPTH
LS7108,237,28444.58491,237,28454.49891,COVERDEPTH
LS7108,237,28454.49891,237,28472.18891,COVERDEPTH
LS7108,237,28472.18891,237,28480.73491,COVERDEPTH
LS7108,237,28480.73491,237,28487.41091,COVERDEPTH
LS7108,237,28487.41091,237,28499.50291,COVERDEPTH
LS7108,237,28499.50291,237,28513.98791,COVERDEPTH
LS7108,237,28513.98791,237,28526.08791,COVERDEPTH
LS7108,237,28526.08791,237,28540.37791,COVERDEPTH
LS7108,237,28540.37791,237,28552.48691,COVERDEPTH
LS7108,237,28552.48691,237,28562.86991,COVERDEPTH
LS7108,237,28562.86991,237,28572.28491,COVERDEPTH
LS7108,237,28572.28491,237,28579.21491,COVERDEPTH
LS7108,237,28579.21491,237,28590.31191,COVERDEPTH
LS7108,237,28590.31191,237,28601.54491,COVERDEPTH
LS7108,237,28601.54491,237,28607.04191,COVERDEPTH
LS7108,237,28607.04191,237,28617.54291,COVERDEPTH
LS7108,237,28617.54291,237,28629.06791,COVERDEPTH
LS7108,237,28629.06791,237,28635.94091,COVERDEPTH
LS7108,237,28635.94091,237,28638.36991,COVERDEPTH
LS7108,237,28638.36991,237,28644.36991,COVERDEPTH
LS7108,237,28644.36991,237,28645.88692,COVERDEPTH
LS7108,237,28645.88692,237,28648.25092,COVERDEPTH
LS7108,237,28648.25092,237,28660.93692,COVERDEPTH
LS7108,237,28660.93692,237,28681.13091,COVERDEPTH
LS7108,237,28681.13091,237,28693.26792,COVERDEPTH
LS7108,237,28693.26792,237,28699.73492,COVERDEPTH
LS7108,237,28699.73492,237,28706.20692,COVERDEPTH
LS7108,237,28706.20692,237,28718.52492,COVERDEPTH
LS7108,237,28718.52492,237,28722.77092,COVERDEPTH
LS7108,237,28722.77092,237,28728.40192,COVERDEPTH
LS7108,237,28728.40192,237,28734.00192,COVERDEPTH
LS7108,237,28734.00192,237,28738.86892,COVERDEPTH
LS7108,237,28738.86892,237,28742.51792,COVERDEPTH
LS7108,237,28742.51792,237,28754.78992,COVERDEPTH
LS7108,237,28754.78992,237,28766.91292,COVERDEPTH
LS7108,237,28766.91292,237,28770.86992,COVERDEPTH
LS7108,237,28770.86992,237,28782.98392,COVERDEPTH
LS7108,237,28782.98392,237,28794.82092,COVERDEPTH
LS7108,237,28794.82092,237,28799.42592,COVERDEPTH
LS7108,237,28799.42592,237,28809.31092,COVERDEPTH
LS7108,237,28809.31092,237,28827.48392,COVERDEPTH
LS7108,237,28827.48392,237,28843.98092,COVERDEPTH
LS7108,237,28843.98092,237,28855.89792,COVERDEPTH
LS7108,237,28855.89792,237,28868.94692,COVERDEPTH
LS7108,237,28868.94692,237,28878.31192,COVERDEPTH
LS7108,237,28878.31192,237,28881.85292,COVERDEPTH
LS7108,237,28881.85292,237,28893.41992,COVERDEPTH
LS7108,237,28893.41992,237,28903.98792,COVERDEPTH
LS7108,237,28903.98792,237,28904.53492,COVERDEPTH
LS7108,237,28904.53492,237,28912.11692,COVERDEPTH
LS7108,237,28912.11692,237,28920.40292,COVERDEPTH
LS7108,237,28920.40292,237,28925.33292,COVERDEPTH
LS7108,237,28925.33292,237,28938.88092,COVERDEPTH
LS7108,237,28938.88092,237,28951.44892,COVERDEPTH
LS7108,237,28951.44892,237,28963.33392,COVERDEPTH
LS7108,237,28963.33392,237,28984.42193,COVERDEPTH
LS7108,237,28984.42193,237,29007.99893,COVERDEPTH
LS7108,237,29007.99893,237,29031.60793,COVERDEPTH
LS7108,237,29031.60793,237,29055.76993,COVERDEPTH
LS7108,237,29055.76993,237,29079.97193,COVERDEPTH
LS7108,237,29079.97193,237,29102.79093,COVERDEPTH
LS7108,237,29102.79093,237,29119.26393,COVERDEPTH
LS7108,237,29119.26393,237,29126.53893,COVERDEPTH
LS7108,237,29126.53893,237,29131.78193,COVERDEPTH
LS7108,237,29131.78193,237,29134.11693,COVERDEPTH
LS7108,237,29134.11693,237,29136.51593,COVERDEPTH
LS7108,237,29136.51593,237,29143.10693,COVERDEPTH
LS7108,237,29143.10693,237,29149.85893,COVERDEPTH
LS7108,237,29149.85893,237,29152.43893,COVERDEPTH
LS7108,237,29152.43893,237,29154.95693,COVERDEPTH
LS7108,237,29154.95693,237,29157.46793,COVERDEPTH
LS7108,237,29157.46793,237,29160.29093,COVERDEPTH
LS7108,237,29160.29093,237,29173.01193,COVERDEPTH
LS7108,237,29173.01193,237,29188.81893,COVERDEPTH
LS7108,237,29188.81893,237,29196.01793,COVERDEPTH
LS7108,237,29196.01793,237,29208.09793,COVERDEPTH
LS7108,237,29208.09793,237,29220.19993,COVERDEPTH
LS7108,237,29220.19993,237,29228.84393,COVERDEPTH
LS7108,237,29228.84393,237,29236.45494,COVERDEPTH
LS7108,237,29236.45494,237,29237.62493,COVERDEPTH
LS7108,237,29237.62493,237,29237.87993,COVERDEPTH
LS7108,237,29237.87993,237,29240.12094,COVERDEPTH
LS7108,237,29240.12094,237,29243.81493,COVERDEPTH
LS7108,237,29243.81493,237,29246.31893,COVERDEPTH
LS7108,237,29246.31893,237,29247.70293,COVERDEPTH
LS7108,237,29247.70293,237,29249.79994,COVERDEPTH
LS7108,237,29249.79994,237,29252.62793,COVERDEPTH
LS7108,237,29252.62793,237,29255.75194,COVERDEPTH
LS7108,237,29255.75194,237,29257.74393,COVERDEPTH
LS7108,237,29257.74393,237,29260.78393,COVERDEPTH
LS7108,237,29260.78393,237,29263.18593,COVERDEPTH
LS7108,237,29263.18593,237,29267.83193,COVERDEPTH
LS7108,237,29267.83193,237,29277.68194,COVERDEPTH
LS7108,237,29277.68194,237,29289.87893,COVERDEPTH
LS7108,237,29289.87893,237,29298.82093,COVERDEPTH
LS7108,237,29298.82093,237,29310.90694,COVERDEPTH
LS7108,237,29310.90694,237,29322.61094,COVERDEPTH
LS7108,237,29322.61094,237,29334.77094,COVERDEPTH
LS7108,237,29334.77094,237,29355.73194,COVERDEPTH
LS7108,237,29355.73194,237,29373.35394,COVERDEPTH
LS7108,237,29373.35394,237,29391.78294,COVERDEPTH
LS7108,237,29391.78294,237,29415.98094,COVERDEPTH
LS7108,237,29415.98094,237,29440.25994,COVERDEPTH
LS7108,237,29440.25994,237,29464.52194,COVERDEPTH
LS7108,237,29464.52194,237,29487.00194,COVERDEPTH
LS7108,237,29487.00194,237,29509.45294,COVERDEPTH
LS7108,237,29509.45294,237,29533.62894,COVERDEPTH
LS7108,237,29533.62894,237,29557.35895,COVERDEPTH
LS7108,237,29557.35895,237,29579.76295,COVERDEPTH
LS7108,237,29579.76295,237,29602.63195,COVERDEPTH
LS7108,237,29602.63195,237,29626.86395,COVERDEPTH
LS7108,237,29626.86395,237,29650.86095,COVERDEPTH
LS7108,237,29650.86095,237,29674.80295,COVERDEPTH
LS7108,237,29674.80295,237,29696.66395,COVERDEPTH
LS7108,237,29696.66395,237,29718.59095,COVERDEPTH
LS7108,237,29718.59095,237,29742.58395,COVERDEPTH
LS7108,237,29742.58395,237,29766.54995,COVERDEPTH
LS7108,237,29766.54995,237,29790.75795,COVERDEPTH
LS7108,237,29790.75795,237,29813.51695,COVERDEPTH
LS7108,237,29813.51695,237,29834.80095,COVERDEPTH
LS7108,237,29834.80095,237,29856.35495,COVERDEPTH
LS7108,237,29856.35495,237,29877.99495,COVERDEPTH
LS7108,237,29877.99495,237,29898.92196,COVERDEPTH
LS7108,237,29898.92196,237,29921.16896,COVERDEPTH
LS7108,237,29921.16896,237,29945.32996,COVERDEPTH
LS7108,237,29945.32996,237,29969.30096,COVERDEPTH
LS7108,237,29969.30096,237,29983.19696,COVERDEPTH
LS7108,237,29983.19696,237,29985.46896,COVERDEPTH
LS7108,237,29985.46896,237,29993.25396,COVERDEPTH
LS7108,237,29993.25396,237,30003.12796,COVERDEPTH
LS7108,237,30003.12796,237,30012.91796,COVERDEPTH
LS7108,237,30012.91796,237,30030.51096,COVERDEPTH
LS7108,237,30030.51096,237,30049.98096,COVERDEPTH
LS7108,237,30049.98096,237,30060.72196,COVERDEPTH
LS7108,237,30060.72196,237,30070.70296,COVERDEPTH
LS7108,237,30070.70296,237,30089.17196,COVERDEPTH
LS7108,237,30089.17196,237,30108.88096,COVERDEPTH
LS7108,237,30108.88096,237,30128.93396,COVERDEPTH
LS7108,237,30128.93396,237,30149.40396,COVERDEPTH
LS7108,237,30149.40396,237,30169.97296,COVERDEPTH
LS7108,237,30169.97296,237,30192.40997,COVERDEPTH
LS7108,237,30192.40997,237,30211.06197,COVERDEPTH
LS7108,237,30211.06197,237,30223.17896,COVERDEPTH
LS7108,237,30223.17896,237,30232.98796,COVERDEPTH
LS7108,237,30232.98796,237,30243.10697,COVERDEPTH
LS7108,237,30243.10697,237,30258.38397,COVERDEPTH
LS7108,237,30258.38397,237,30277.36097,COVERDEPTH
LS7108,237,30277.36097,237,30315.64097,COVERDEPTH
LS7108,237,30315.64097,237,30334.82497,COVERDEPTH
LS7108,237,30334.82497,237,30352.41897,COVERDEPTH
LS7108,237,30352.41897,237,30362.07997,COVERDEPTH
LS7108,237,30362.07997,237,30362.34197,COVERDEPTH
LS7108,237,30362.34197,237,30364.34197,COVERDEPTH
LS7108,237,30364.34197,237,30364.62197,COVERDEPTH
LS7108,237,30364.62197,237,30377.50597,COVERDEPTH
LS7108,237,30377.50597,237,30395.20797,COVERDEPTH
LS7108,237,30395.20797,237,30407.32897,COVERDEPTH
LS7108,237,30407.32897,237,30419.16997,COVERDEPTH
LS7108,237,30419.16997,237,30429.94197,COVERDEPTH
LS7108,237,30429.94197,237,30447.45797,COVERDEPTH
LS7108,237,30447.45797,237,30470.35697,COVERDEPTH
LS7108,237,30470.35697,237,30493.29998,COVERDEPTH
LS7108,237,30493.29998,237,30517.55398,COVERDEPTH
LS7108,237,30517.55398,237,30540.05598,COVERDEPTH
LS7108,237,30540.05598,237,30560.84198,COVERDEPTH
LS7108,237,30560.84198,237,30583.40698,COVERDEPTH
LS7108,237,30583.40698,237,30607.61198,COVERDEPTH
LS7108,237,30607.61198,237,30631.69598,COVERDEPTH
LS7108,237,30631.69598,237,30646.76898,COVERDEPTH
LS7108,237,30646.76898,237,30657.04698,COVERDEPTH
LS7108,237,30657.04698,237,30667.36198,COVERDEPTH
LS7108,237,30667.36198,237,30678.86698,COVERDEPTH
LS7108,237,30678.86698,237,30691.99298,COVERDEPTH
LS7108,237,30691.99298,237,30703.55798,COVERDEPTH
LS7108,237,30703.55798,237,30722.52398,COVERDEPTH
LS7108,237,30722.52398,237,30770.25198,COVERDEPTH
LS7108,237,30770.25198,237,30792.29098,COVERDEPTH
LS7108,237,30792.29098,237,30811.83398,COVERDEPTH
LS7108,237,30811.83398,237,30823.55299,COVERDEPTH
LS7108,237,30823.55299,237,30835.55898,COVERDEPTH
LS7108,237,30835.55898,237,30847.55698,COVERDEPTH
LS7108,237,30847.55698,237,30853.29099,COVERDEPTH
LS7108,237,30853.29099,237,30857.05199,COVERDEPTH
LS7108,237,30857.05199,237,30861.40099,COVERDEPTH
LS7108,237,30861.40099,237,30861.90699,COVERDEPTH
LS7108,237,30861.90699,237,30862.24899,COVERDEPTH
LS7108,237,30862.24899,237,30863.43899,COVERDEPTH
LS7108,237,30863.43899,237,30864.43099,COVERDEPTH
LS7108,237,30864.43099,237,30864.48099,COVERDEPTH
LS7108,237,30864.48099,237,30865.84498,COVERDEPTH
LS7108,237,30865.84498,237,30868.60599,COVERDEPTH
LS7108,237,30868.60599,237,30871.32999,COVERDEPTH
LS7108,237,30871.32999,237,30873.53399,COVERDEPTH
LS7108,237,30873.53399,237,30874.82699,COVERDEPTH
LS7108,237,30874.82699,237,30876.11299,COVERDEPTH
LS7108,237,30876.11299,237,30879.49699,COVERDEPTH
LS7108,237,30879.49699,237,30882.29399,COVERDEPTH
LS7108,237,30882.29399,237,30885.50899,COVERDEPTH
LS7108,237,30885.50899,237,30892.52099,COVERDEPTH
LS7108,237,30892.52099,237,30901.21399,COVERDEPTH
LS7108,237,30901.21399,237,30913.33199,COVERDEPTH
LS7108,237,30913.33199,237,30925.62899,COVERDEPTH
LS7108,237,30925.62899,237,30937.65699,COVERDEPTH
LS7108,237,30937.65699,237,30958.93299,COVERDEPTH
LS7108,237,30958.93299,237,30979.11999,COVERDEPTH
LS7108,237,30979.11999,237,30998.09299,COVERDEPTH
LS7108,237,30998.09299,237,31021.10299,COVERDEPTH
LS7108,237,31021.10299,237,31045.27199,COVERDEPTH
LS7108,237,31045.27199,237,31068.58499,COVERDEPTH
LS7108,237,31068.58499,237,31091.94599,COVERDEPTH
LS7108,237,31091.94599,237,31114.85199,COVERDEPTH
LS7108,237,31114.85199,237,31137.77299,COVERDEPTH
LS7108,237,31137.77299,237,31183.302,COVERDEPTH
LS7108,237,31183.302,237,31206.422,COVERDEPTH
LS7108,237,31206.422,237,31228.596,COVERDEPTH
LS7108,237,31228.596,237,31250.924,COVERDEPTH
LS7108,237,31250.924,237,31274.912,COVERDEPTH
LS7108,237,31274.912,237,31289.153,COVERDEPTH
LS7108,237,31289.153,237,31294.888,COVERDEPTH
LS7108,237,31294.888,237,31304.781,COVERDEPTH
LS7108,237,31304.781,237,31313.484,COVERDEPTH
LS7108,237,31313.484,237,31325.429,COVERDEPTH
LS7108,237,31325.429,237,31347.167,COVERDEPTH
LS7108,237,31347.167,237,31370.569,COVERDEPTH
LS7108,237,31370.569,237,31385.101,COVERDEPTH
LS7108,237,31385.101,237,31389.587,COVERDEPTH
LS7108,237,31389.587,237,31391.972,COVERDEPTH
LS7108,237,31391.972,237,31394.204,COVERDEPTH
LS7108,237,31394.204,237,31396.589,COVERDEPTH
LS7108,237,31396.589,237,31401.307,COVERDEPTH
LS7108,237,31401.307,237,31416.801,COVERDEPTH
LS7108,237,31416.801,237,31430.87201,COVERDEPTH
LS7108,237,31430.87201,237,31442.818,COVERDEPTH
LS7108,237,31442.818,237,31463.33701,COVERDEPTH
LS7108,237,31463.33701,237,31480.32801,COVERDEPTH
LS7108,237,31480.32801,237,31510.27901,COVERDEPTH
LS7108,237,31510.27901,237,31534.37901,COVERDEPTH
LS7108,237,31534.37901,237,31557.95001,COVERDEPTH
LS7108,237,31557.95001,237,31581.28101,COVERDEPTH
LS7108,237,31581.28101,237,31603.62201,COVERDEPTH
LS7108,237,31603.62201,237,31615.74101,COVERDEPTH
LS7108,237,31615.74101,237,31628.65401,COVERDEPTH
LS7108,237,31628.65401,237,31643.67101,COVERDEPTH
LS7108,237,31643.67101,237,31648.74201,COVERDEPTH
LS7108,237,31648.74201,237,31651.47901,COVERDEPTH
LS7108,237,31651.47901,237,31653.96201,COVERDEPTH
LS7108,237,31653.96201,237,31656.40701,COVERDEPTH
LS7108,237,31656.40701,237,31660.98001,COVERDEPTH
LS7108,237,31660.98001,237,31672.72201,COVERDEPTH
LS7108,237,31672.72201,237,31684.02501,COVERDEPTH
LS7108,237,31684.02501,237,31692.93901,COVERDEPTH
LS7108,237,31692.93901,237,31700.79501,COVERDEPTH
LS7108,237,31700.79501,237,31703.17301,COVERDEPTH
LS7108,237,31703.17301,237,31704.99601,COVERDEPTH
LS7108,237,31704.99601,237,31708.40001,COVERDEPTH
LS7108,237,31708.40001,237,31711.43601,COVERDEPTH
LS7108,237,31711.43601,237,31723.56001,COVERDEPTH
LS7108,237,31723.56001,237,31746.65802,COVERDEPTH
LS7108,237,31746.65802,237,31763.44502,COVERDEPTH
LS7108,237,31763.44502,237,31771.95101,COVERDEPTH
LS7108,237,31771.95101,237,31784.51502,COVERDEPTH
LS7108,237,31784.51502,237,31794.15002,COVERDEPTH
LS7108,237,31794.15002,237,31800.89202,COVERDEPTH
LS7108,237,31800.89202,237,31808.08302,COVERDEPTH
LS7108,237,31808.08302,237,31820.19902,COVERDEPTH
LS7108,237,31820.19902,237,31828.23202,COVERDEPTH
LS7108,237,31828.23202,237,31837.49202,COVERDEPTH
LS7108,237,31837.49202,237,31854.03702,COVERDEPTH
LS7108,237,31854.03702,237,31864.68002,COVERDEPTH
LS7108,237,31864.68002,237,31873.65902,COVERDEPTH
LS7108,237,31873.65902,237,31877.26502,COVERDEPTH
LS7108,237,31877.26502,237,31878.62802,COVERDEPTH
LS7108,237,31878.62802,237,31886.00002,COVERDEPTH
LS7108,237,31886.00002,237,31897.81802,COVERDEPTH
LS7108,237,31897.81802,237,31903.77002,COVERDEPTH
LS7108,237,31903.77002,237,31910.99402,COVERDEPTH
LS7108,237,31910.99402,237,31919.66102,COVERDEPTH
LS7108,237,31919.66102,237,31921.49302,COVERDEPTH
LS7108,237,31921.49302,237,31922.86002,COVERDEPTH
LS7108,237,31922.86002,237,31929.54102,COVERDEPTH
LS7108,237,31929.54102,237,31941.47202,COVERDEPTH
LS7108,237,31941.47202,237,31951.66702,COVERDEPTH
LS7108,237,31951.66702,237,31957.58902,COVERDEPTH
LS7108,237,31957.58902,237,31971.36702,COVERDEPTH
LS7108,237,31971.36702,237,31995.35102,COVERDEPTH
LS7108,237,31995.35102,237,32015.57102,COVERDEPTH
LS7108,237,32015.57102,237,32027.61902,COVERDEPTH
LS7108,237,32027.61902,237,32043.41302,COVERDEPTH
LS7108,237,32043.41302,237,32067.64102,COVERDEPTH
LS7108,237,32067.64102,237,32091.75303,COVERDEPTH
LS7108,237,32091.75303,237,32115.89603,COVERDEPTH
LS7108,237,32115.89603,237,32136.71303,COVERDEPTH
LS7108,237,32136.71303,237,32148.82803,COVERDEPTH
LS7108,237,32148.82803,237,32154.75303,COVERDEPTH
LS7108,237,32154.75303,237,32166.87403,COVERDEPTH
LS7108,237,32166.87403,237,32180.79903,COVERDEPTH
LS7108,237,32180.79903,237,32192.74803,COVERDEPTH
LS7108,237,32192.74803,237,32215.35503,COVERDEPTH
LS7108,237,32215.35503,237,32235.79603,COVERDEPTH
LS7108,237,32235.79603,237,32259.95503,COVERDEPTH
LS7108,237,32259.95503,237,32284.13203,COVERDEPTH
LS7108,237,32284.13203,237,32323.37903,COVERDEPTH
LS7108,237,32323.37903,237,32335.42303,COVERDEPTH
LS7108,237,32335.42303,237,32356.52303,COVERDEPTH
LS7108,237,32356.52303,237,32375.26203,COVERDEPTH
LS7108,237,32375.26203,237,32387.06903,COVERDEPTH
LS7108,237,32387.06903,237,32402.00404,COVERDEPTH
LS7108,237,32402.00404,237,32414.12304,COVERDEPTH
LS7108,237,32414.12304,237,32417.13003,COVERDEPTH
LS7108,237,32417.13003,237,32420.85904,COVERDEPTH
LS7108,237,32420.85904,237,32431.85504,COVERDEPTH
LS7108,237,32431.85504,237,32442.48804,COVERDEPTH
LS7108,237,32442.48804,237,32445.07704,COVERDEPTH
LS7108,237,32445.07704,237,32449.96804,COVERDEPTH
LS7108,237,32449.96804,237,32458.80204,COVERDEPTH
LS7108,237,32458.80204,237,32474.40104,COVERDEPTH
LS7108,237,32474.40104,237,32485.61204,COVERDEPTH
LS7108,237,32485.61204,237,32494.88804,COVERDEPTH
LS7108,237,32494.88804,237,32506.98504,COVERDEPTH
LS7108,237,32506.98504,237,32523.06604,COVERDEPTH
LS7108,237,32523.06604,237,32544.02504,COVERDEPTH
LS7108,237,32544.02504,237,32556.16104,COVERDEPTH
LS7108,237,32556.16104,237,32567.27704,COVERDEPTH
LS7108,237,32567.27704,237,32576.10004,COVERDEPTH
LS7108,237,32576.10004,237,32578.37704,COVERDEPTH
LS7108,237,32578.37704,237,32581.66504,COVERDEPTH
LS7108,237,32581.66504,237,32585.22404,COVERDEPTH
LS7108,237,32585.22404,237,32590.08504,COVERDEPTH
LS7108,237,32590.08504,237,32595.19104,COVERDEPTH
LS7108,237,32595.19104,237,32600.16704,COVERDEPTH
LS7108,237,32600.16704,237,32602.56204,COVERDEPTH
LS7108,237,32602.56204,237,32605.90204,COVERDEPTH
LS7108,237,32605.90204,237,32609.00204,COVERDEPTH
LS7108,237,32609.00204,237,32611.24404,COVERDEPTH
LS7108,237,32611.24404,237,32613.78304,COVERDEPTH
LS7108,237,32613.78304,237,32623.67404,COVERDEPTH
LS7108,237,32623.67404,237,32643.13004,COVERDEPTH
LS7108,237,32643.13004,237,32665.98104,COVERDEPTH
LS7108,237,32665.98104,237,32680.49005,COVERDEPTH
LS7108,237,32680.49005,237,32692.53004,COVERDEPTH
LS7108,237,32692.53004,237,32708.84005,COVERDEPTH
LS7108,237,32708.84005,237,32719.45304,COVERDEPTH
LS7108,237,32719.45304,237,32735.26405,COVERDEPTH
LS7108,237,32735.26405,237,32757.08205,COVERDEPTH
LS7108,237,32757.08205,237,32769.20805,COVERDEPTH
LS7108,237,32769.20805,237,32781.47105,COVERDEPTH
LS7108,237,32781.47105,237,32793.57505,COVERDEPTH
LS7108,237,32793.57505,237,32799.11705,COVERDEPTH
LS7108,237,32799.11705,237,32803.60205,COVERDEPTH
LS7108,237,32803.60205,237,32805.65805,COVERDEPTH
LS7108,237,32805.65805,237,32807.38705,COVERDEPTH
LS7108,237,32807.38705,237,32808.42005,COVERDEPTH
LS7108,237,32808.42005,237,32809.06305,COVERDEPTH
LS7108,237,32809.06305,237,32811.21905,COVERDEPTH
LS7108,237,32811.21905,237,32815.03705,COVERDEPTH
LS7108,237,32815.03705,237,32818.50605,COVERDEPTH
LS7108,237,32818.50605,237,32820.50705,COVERDEPTH
LS7108,237,32820.50705,237,32822.58505,COVERDEPTH
LS7108,237,32822.58505,237,32826.93105,COVERDEPTH
LS7108,237,32826.93105,237,32830.51305,COVERDEPTH
LS7108,237,32830.51305,237,32831.62505,COVERDEPTH
LS7108,237,32831.62505,237,32832.08905,COVERDEPTH
LS7108,237,32832.08905,237,32834.61605,COVERDEPTH
LS7108,237,32834.61605,237,32840.68005,COVERDEPTH
LS7108,237,32840.68005,237,32847.77905,COVERDEPTH
LS7108,237,32847.77905,237,32859.88705,COVERDEPTH
LS7108,237,32859.88705,237,32871.63605,COVERDEPTH
LS7108,237,32871.63605,237,32905.11105,COVERDEPTH
LS7108,237,32905.11105,237,32924.89505,COVERDEPTH
LS7108,237,32924.89505,237,32935.49005,COVERDEPTH
LS7108,237,32935.49005,237,32939.93305,COVERDEPTH
LS7108,237,32939.93305,237,32943.96805,COVERDEPTH
LS7108,237,32943.96805,237,32957.03105,COVERDEPTH
LS7108,237,32957.03105,237,32977.76205,COVERDEPTH
LS7108,237,32977.76205,237,33002.01105,COVERDEPTH
LS7108,237,33002.01105,237,33021.29405,COVERDEPTH
LS7108,237,33021.29405,237,33033.37706,COVERDEPTH
LS7108,237,33033.37706,237,33050.05905,COVERDEPTH
LS7108,237,33050.05905,237,33072.05606,COVERDEPTH
LS7108,237,33072.05606,237,33090.79106,COVERDEPTH
LS7108,237,33090.79106,237,33102.86206,COVERDEPTH
LS7108,237,33102.86206,237,33114.83706,COVERDEPTH
LS7108,237,33114.83706,237,33126.95406,COVERDEPTH
LS7108,237,33126.95406,237,33134.52506,COVERDEPTH
LS7108,237,33134.52506,237,33140.48206,COVERDEPTH
LS7108,237,33140.48206,237,33143.99406,COVERDEPTH
LS7108,237,33143.99406,237,33146.25506,COVERDEPTH
LS7108,237,33146.25506,237,33149.06306,COVERDEPTH
LS7108,237,33149.06306,237,33152.91506,COVERDEPTH
LS7108,237,33152.91506,237,33159.02306,COVERDEPTH
LS7108,237,33159.02306,237,33165.07606,COVERDEPTH
LS7108,237,33165.07606,237,33167.52806,COVERDEPTH
LS7108,237,33167.52806,237,33173.55606,COVERDEPTH
LS7108,237,33173.55606,237,33182.38706,COVERDEPTH
LS7108,237,33182.38706,237,33185.78906,COVERDEPTH
LS7108,237,33185.78906,237,33186.36706,COVERDEPTH
LS7108,237,33186.36706,237,33186.88806,COVERDEPTH
LS7108,237,33186.88806,237,33189.06206,COVERDEPTH
LS7108,237,33189.06206,237,33192.90206,COVERDEPTH
LS7108,237,33192.90206,237,33195.99906,COVERDEPTH
LS7108,237,33195.99906,237,33198.13106,COVERDEPTH
LS7108,237,33198.13106,237,33200.34906,COVERDEPTH
LS7108,237,33200.34906,237,33202.63906,COVERDEPTH
LS7108,237,33202.63906,237,33209.37706,COVERDEPTH
LS7108,237,33209.37706,237,33215.93806,COVERDEPTH
LS7108,237,33215.93806,237,33217.64406,COVERDEPTH
LS7108,237,33217.64406,237,33219.82006,COVERDEPTH
LS7108,237,33219.82006,237,33221.58606,COVERDEPTH
LS7108,237,33221.58606,237,33228.30406,COVERDEPTH
LS7108,237,33228.30406,237,33240.36406,COVERDEPTH
LS7108,237,33240.36406,237,33249.89606,COVERDEPTH
LS7108,237,33249.89606,237,33258.60306,COVERDEPTH
LS7108,237,33258.60306,237,33275.67806,COVERDEPTH
LS7108,237,33275.67806,237,33299.62906,COVERDEPTH
LS7108,237,33299.62906,237,33323.80606,COVERDEPTH
LS7108,237,33323.80606,237,33348.02206,COVERDEPTH
LS7108,237,33348.02206,237,33362.60007,COVERDEPTH
LS7108,237,33362.60007,237,33374.71907,COVERDEPTH
LS7108,237,33374.71907,237,33386.60507,COVERDEPTH
LS7108,237,33386.60507,237,33398.68907,COVERDEPTH
LS7108,237,33398.68907,237,33411.32507,COVERDEPTH
LS7108,237,33411.32507,237,33418.14707,COVERDEPTH
LS7108,237,33418.14707,237,33427.46607,COVERDEPTH
LS7108,237,33427.46607,237,33434.99707,COVERDEPTH
LS7108,237,33434.99707,237,33447.11507,COVERDEPTH
LS7108,237,33447.11507,237,33460.12507,COVERDEPTH
LS7108,237,33460.12507,237,33471.99707,COVERDEPTH
LS7108,237,33471.99707,237,33492.60007,COVERDEPTH
LS7108,237,33492.60007,237,33515.21007,COVERDEPTH
LS7108,237,33515.21007,237,33527.34107,COVERDEPTH
LS7108,237,33527.34107,237,33531.20807,COVERDEPTH
LS7108,237,33531.20807,237,33536.29707,COVERDEPTH
LS7108,237,33536.29707,237,33543.21907,COVERDEPTH
