line,InlineInspectionCrackAnomalyId,vendor,tool,ILIRStartDate,status,type,surface,chainage_m,depth_fraction,length_mm,width_mm,OD_inch,WT_mm,grade_MPa,toughness_J,install_date,begin_PS,end_PS,MAOP_kPa,begin_maop,end_maop
pipeline,1527951,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61380.17892,0.2678,48,48,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527952,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61381.17892,0.2552,17,17,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527959,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61382.17892,0.2552,15,15,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527960,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61383.17892,0.2615,25,25,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527962,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61384.17892,0.2552,61,61,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527963,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61385.17892,0.2762,25,25,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527964,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61386.17892,0.2782,39,39,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527966,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61387.17892,0.2615,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527967,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61388.17892,0.2552,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527971,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61389.17892,0.2657,28,28,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527972,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61390.17892,0.2699,19,19,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527973,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61391.17892,0.2615,21,21,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527976,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61392.17892,0.2762,22,22,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527977,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61393.17892,0.2615,74,74,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527978,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61394.17892,0.2615,37,37,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527979,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61395.17892,0.2699,33,33,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527980,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61396.17892,0.2552,40,40,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527981,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61397.17892,0.2615,11,11,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527982,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61398.17892,0.3054,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527983,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61399.17892,0.2741,15,15,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527984,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61400.17892,0.3201,13,13,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527985,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61401.17892,0.3054,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527986,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61402.17892,0.2803,15,15,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527987,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61403.17892,0.2657,23,23,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527989,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61404.17892,0.2992,25,25,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527990,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61405.17892,0.3577,16,16,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527991,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61406.17892,0.3389,18,18,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527992,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61407.17892,0.3326,21,21,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527995,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61408.17892,0.3013,16,16,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527996,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61409.17892,0.3054,16,16,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1527997,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61410.17892,0.3598,21,21,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528003,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61411.17892,0.2782,71,71,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528014,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61412.17892,0.295,12,12,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528016,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61413.17892,0.2992,45,45,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528017,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61414.17892,0.3117,34,34,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528018,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61415.17892,0.3849,31,31,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528019,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61416.17892,0.2971,43,43,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528025,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61417.17892,0.3724,42,42,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528028,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61418.17892,0.3054,65,65,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528029,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61419.17892,0.2531,93,93,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528030,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61420.17892,0.251,77,77,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528032,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61421.17892,0.2615,33,33,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528033,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61422.17892,0.2762,33,33,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528034,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61423.17892,0.3013,23,23,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528035,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61424.17892,0.2615,21,21,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528037,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61425.17892,0.0962,186,186,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528038,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61426.17892,0.1255,152,152,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528039,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61427.17892,0.1151,152,152,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528042,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61428.17892,0.1862,61,61,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528047,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61429.17892,0.2615,81,81,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528056,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61430.17892,0.2971,23,23,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528067,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61431.17892,0.2552,12,12,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528068,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61432.17892,0.3452,43,43,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528072,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61433.17892,0.3661,35,35,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528077,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61434.17892,0.3117,46,46,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528079,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61435.17892,0.2866,35,35,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528080,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61436.17892,0.2762,47,47,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528081,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61437.17892,0.318,51,51,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528083,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61438.17892,0.2657,73,73,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528085,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61439.17892,0.318,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528086,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61440.17892,0.3117,48,48,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528087,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61441.17892,0.3054,40,40,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528088,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61442.17892,0.2803,42,42,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528089,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61443.17892,0.3347,58,58,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528090,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61444.17892,0.295,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528091,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61445.17892,0.2762,65,65,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528092,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61446.17892,0.2657,72,72,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528094,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61447.17892,0.2699,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528095,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61448.17892,0.2992,40,40,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528100,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61449.17892,0.2741,24,24,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528101,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61450.17892,0.3117,42,42,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528103,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61451.17892,0.2552,22,22,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528104,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61452.17892,0.2615,67,67,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528105,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61453.17892,0.2971,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528107,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61454.17892,0.2887,24,24,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528108,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61455.17892,0.3264,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528109,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61456.17892,0.3473,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528112,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61457.17892,0.3117,34,34,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528119,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61458.17892,0.2552,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528120,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61459.17892,0.3996,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528129,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61460.17892,0.2866,70,70,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528130,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61461.17892,0.2615,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528131,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61462.17892,0.2992,26,26,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528132,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61463.17892,0.2887,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528133,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61464.17892,0.2615,82,82,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528134,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61465.17892,0.2552,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528135,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61466.17892,0.2657,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528136,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61467.17892,0.3473,54,54,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528137,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61468.17892,0.3285,34,34,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528144,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61469.17892,0.2699,34,34,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528151,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61470.17892,0.2657,60,60,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528154,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61471.17892,0.3222,52,52,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528155,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61472.17892,0.4205,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528156,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61473.17892,0.3117,44,44,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528157,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61474.17892,0.2615,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528158,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61475.17892,0.2699,76,76,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528159,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61476.17892,0.3347,52,52,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528160,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61477.17892,0.2552,54,54,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528162,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61478.17892,0.2552,32,32,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528165,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61479.17892,0.3222,18,18,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528166,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61480.17892,0.3026,536,536,10.75,9.271,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528168,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61481.17892,0.2762,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528169,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61482.17892,0.3054,24,24,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528172,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61483.17892,0.2762,18,18,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528173,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61484.17892,0.2615,52,52,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528174,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61485.17892,0.2657,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528175,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61486.17892,0.2552,60,60,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528179,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61487.17892,0.295,72,72,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528180,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61488.17892,0.2657,34,34,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528183,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61489.17892,0.2552,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528184,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61490.17892,0.2992,20,20,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528191,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61491.17892,0.2615,70,70,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528193,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61492.17892,0.3577,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528194,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61493.17892,0.3222,22,22,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528195,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61494.17892,0.2741,12,12,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528201,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61495.17892,0.2615,40,40,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528203,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61496.17892,0.2615,58,58,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528204,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61497.17892,0.2803,30,30,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528205,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61498.17892,0.2845,71,71,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528210,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61499.17892,0.2782,42,42,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528218,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61500.17892,0.2657,72,72,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528219,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61501.17892,0.3389,52,52,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528221,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61502.17892,0.2845,40,40,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528223,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61503.17892,0.2552,62,62,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528227,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61504.17892,0.2762,40,40,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528229,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61505.17892,0.2866,42,42,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528232,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61506.17892,0.3452,38,38,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
pipeline,1528233,Rosen,AFD,2014-11-27 12:00:00,,Long Seam Weld Anomaly,E,61507.17892,0.3285,36,36,10.75,4.7752,359,30,1970-12-31 12:00:00,,61441.3,7000,16541.42,61441.3
